artnr;cross_ref;familie_code;familie_naam;omschrijving;hoek;draadsoort_1;draadmaat_1;connectie_type_1;draadsoort_2;draadmaat_2;connectie_type_2;tube_od_mm;tube_od_inch;bron_pagina
2624-05-04;5-4C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;1/2-20;buiten;BSPP;1/4-19;buiten;8;5/16;68
2624-05-06;5-6C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;1/2-20;buiten;BSPP;3/8-19;buiten;8;5/16;68
2624-06-04;6C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;9/16-18;buiten;BSPP;1/4-19;buiten;10;3/8;68
2624-06-02;6-2C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;9/16-18;buiten;BSPP;1/8-28;buiten;10;3/8;68
2624-06-06;6-6C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;9/16-18;buiten;BSPP;3/8-19;buiten;10;3/8;68
2624-06-08;6-8C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;9/16-18;buiten;BSPP;1/2-14;buiten;10;3/8;68
2624-08-06;8C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;3/4-16;buiten;BSPP;3/8-19;buiten;12;1/2;68
2624-08-04;8-4C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;3/4-16;buiten;BSPP;1/4-19;buiten;12;1/2;68
2624-08-08;8-8C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;3/4-16;buiten;BSPP;1/2-14;buiten;12;1/2;68
2624-08-12;8-12C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;3/4-16;buiten;BSPP;3/4-14;buiten;12;1/2;68
2624-10-08;10C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;7/8-14;buiten;BSPP;1/2-14;buiten;14, 15,16;5/8;68
2624-10-06;10-6C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;7/8-14;buiten;BSPP;3/8-19;buiten;14, 15,16;5/8;68
2624-10-12;10-12C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;7/8-14;buiten;BSPP;3/4-14;buiten;14, 15,16;5/8;68
2624-12-12;12C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;1 1/16-12;buiten;BSPP;3/4-14;buiten;18, 20;3/4;68
2624-12-08;12-8C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;1 1/16-12;buiten;BSPP;1/2-14;buiten;18, 20;3/4;68
2624-12-16;12-16C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;1 1/16-12;buiten;BSPP;1-11;buiten;18, 20;3/4;68
2624-16-16;16C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;1 5/16-12;buiten;BSPP;1-11;buiten;25;1;68
2624-16-12;16-12C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;1 5/16-12;buiten;BSPP;3/4-14;buiten;25;1;68
2624-20-20;20C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;1 5/8-12;buiten;BSPP;1 1/4-11;buiten;28, 30, 32;1 1/4;68
2624-20-16;20-16C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;1 5/8-12;buiten;BSPP;1-11;buiten;28, 30, 32;1 1/4;68
2624-24-24;24C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;1 7/8-12;buiten;BSPP;1 1/2-11;buiten;35, 38;1 1/2;68
2624-24-20;24-20C4OMXS;2624;Male stud elbow;Triple-Lok® 37° Flare end / Adjustable BSPP thread O-ring + retaining ring;haaks;JIC;1 7/8-12;buiten;BSPP;1 1/4-11;buiten;35, 38;1 1/2;68
2626-04-10;4M10C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;7/16-20;buiten;Metric;M 10×1.0;buiten;6;1/4;69
2626-04-12;4M12C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;7/16-20;buiten;Metric;M 12×1.5;buiten;6;1/4;69
2626-05-10;5M10C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;1/2-20;buiten;Metric;M 10×1.0;buiten;8;5/16;69
2626-05-12;5M12C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;1/2-20;buiten;Metric;M 12×1.5;buiten;8;5/16;69
2626-06-12;6M12C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;9/16-18;buiten;Metric;M 12×1.5;buiten;8;5/16;69
2626-06-14;6M14C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;9/16-18;buiten;Metric;M 14×1.5;buiten;10;3/8;69
2626-06-16;6M16C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;9/16-18;buiten;Metric;M 16×1.5;buiten;10;3/8;69
2626-06-18;6M18C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;9/16-18;buiten;Metric;M 18×1.5;buiten;10;3/8;69
2626-08-16;8M16C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;3/4-16;buiten;Metric;M 16×1.5;buiten;12;1/2;69
2626-08-18;8M18C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;3/4-16;buiten;Metric;M 18×1.5;buiten;12;1/2;69
2626-08-22;8M22C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;3/4-16;buiten;Metric;M 22×1.5;buiten;12;1/2;69
2626-10-18;10M18C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;7/8-14;buiten;Metric;M 18×1.5;buiten;14, 15,16;5/8;69
2626-10-20;10M20C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;7/8-14;buiten;Metric;M 20×1.5;buiten;14, 15,16;5/8;69
2626-10-22;10M22C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;7/8-14;buiten;Metric;M 22×1.5;buiten;14, 15,16;5/8;69
2626-10-26;10M26C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;7/8-14;buiten;Metric;M 26×1.5;buiten;14, 15,16;5/8;69
2626-12-22;12M22C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;1 1/16-12;buiten;Metric;M 22×1.5;buiten;18, 20;3/4;69
2626-12-27;12M27C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;1 1/16-12;buiten;Metric;M 27×2.0;buiten;18, 20;3/4;69
2626-16-33;16M33C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;1 5/16-12;buiten;Metric;M 33×2.0;buiten;25;1;69
2626-20-42;20M42C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;1 5/8-12;buiten;Metric;M 42×2.0;buiten;28, 30, 32;1 1/4;69
2626-24-48;24M48C8OMXS;2626;Male stud elbow;Triple-Lok® 37° Flare end / Male metric thread – O-ring + retaining ring;haaks;JIC;1 7/8-12;buiten;Metric;M 48×2.0;buiten;35, 38;1 1/2;69
2625-02-02;2 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1/8-27;buiten;JIC;5/16-24;buiten;;1/8;70
2625-02-03;3 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1/8-27;buiten;JIC;3/8-24;buiten;;3/16;70
2625-02-04;4CMTXS;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1/8-27;buiten;JIC;7/16-20;buiten;6;1/4;70
2625-04-04;4-4 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1/4-18;buiten;JIC;7/16-20;buiten;6;1/4;70
2625-06-04;4-6 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;3/8-18;buiten;JIC;7/16-20;buiten;6;1/4;70
2625-08-04;4-8 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1/2-14;buiten;JIC;7/16-20;buiten;6;1/4;70
2625-05-02;5 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1/8-27;buiten;JIC;1/2-20;buiten;8;5/16;70
2625-05-04;5-4 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1/4-18;buiten;JIC;1/2-20;buiten;8;5/16;70
2625-06-05;5-6 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;3/8-18;buiten;JIC;1/2-20;buiten;8;5/16;70
2625-06-04;6CMTXS;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1/4-18;buiten;JIC;9/16-18;buiten;10;3/8;70
2625-02-06;6-2 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1/8-27;buiten;JIC;9/16-18;buiten;10;3/8;70
2625-06-06;6-6CMTXS;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;3/8-18;buiten;JIC;9/16-18;buiten;10;3/8;70
2625-08-06;6-8CMTXS;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1/2-14;buiten;JIC;9/16-18;buiten;10;3/8;70
2625-06-08;8CMTXS;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;3/8-18;buiten;JIC;3/4-16;buiten;12;1/2;70
2625-04-08;8-4CMTXS;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1/4-18;buiten;JIC;3/4-16;buiten;12;1/2;70
2625-08-08;8-8CMTXS;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1/2-14;buiten;JIC;3/4-16;buiten;12;1/2;70
2625-12-08;8-12 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;3/4-14;buiten;JIC;3/4-16;buiten;12;1/2;70
2625-08-10;10CMTXS;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1/2-14;buiten;JIC;7/8-14;buiten;14, 15,16;5/8;70
2625-06-10;10-6 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;3/8-18;buiten;JIC;7/8-14;buiten;14, 15,16;5/8;70
2625-12-10;10-12CMTXS;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;3/4-14;buiten;JIC;7/8-14;buiten;14, 15,16;5/8;70
2625-12-12;12 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;3/4-14;buiten;JIC;1 1/16-12;buiten;18, 20;3/4;70
2625-08-12;12-8 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1/2-14;buiten;JIC;1 1/16-12;buiten;18, 20;3/4;70
2625-16-12;12-16CMTXS;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1-11.5;buiten;JIC;1 1/16-12;buiten;18, 20;3/4;70
2625-12-14;14 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;3/4-14;buiten;JIC;1 3/16-12;buiten;22;7/8;70
2625-16-16;16 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1-11.5;buiten;JIC;1 5/16-12;buiten;25;1;70
2625-12-16;16-12 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;3/4-14;buiten;JIC;1 5/16-12;buiten;25;1;70
2625-20-16;16-20 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1 1/4-11.5;buiten;JIC;1 5/16-12;buiten;25;1;70
2625-20-20;20 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1 1/4-11.5;buiten;JIC;1 5/8-12;buiten;28, 30, 32;1 1/4;70
2625-16-20;20-16CMTXS;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1-11.5;buiten;JIC;1 5/8-12;buiten;28, 30, 32;1 1/4;70
2625-24-20;20-24 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1 1/2-11.5;buiten;JIC;1 5/8-12;buiten;28, 30, 32;1 1/4;70
2625-24-24;24 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1 1/2-11.5;buiten;JIC;1 7/8-12;buiten;35, 38;1 1/2;70
2625-20-24;24-20 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1 1/4-11.5;buiten;JIC;1 7/8-12;buiten;35, 38;1 1/2;70
2625-32-32;32 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;2-11.5;buiten;JIC;2 1/2-12;buiten;;2;70
2625-24-32;32-24 CTX-S;2625;Male stud elbow;Triple-Lok® 37° Flare end / Male NPTF thread;haaks;NPT/NPTF;1 1/2-11.5;buiten;JIC;2 1/2-12;buiten;;2;70
8423-04-04;4 V5OX-S;8423;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male UNF thread O-ring;45°;JIC;7/16-20;buiten;UN/UNF;7/16-20;buiten;6;1/4;71
8423-05-05;5 V5OX-S;8423;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male UNF thread O-ring;45°;JIC;1/2-20;buiten;UN/UNF;1/2-20;buiten;8;5/16;71
8423-06-06;6V5OMXS;8423;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male UNF thread O-ring;45°;JIC;9/16-18;buiten;UN/UNF;9/16-18;buiten;10;3/8;71
8423-06-08;6-8 V5OX-S;8423;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male UNF thread O-ring;45°;JIC;9/16-18;buiten;UN/UNF;3/4-16;buiten;10;3/8;71
8423-08-08;8 V5OX-S;8423;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male UNF thread O-ring;45°;JIC;3/4-16;buiten;UN/UNF;3/4-16;buiten;12;1/2;71
8423-08-06;8-6 V5OX-S;8423;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male UNF thread O-ring;45°;JIC;3/4-16;buiten;UN/UNF;9/16-18;buiten;12;1/2;71
8423-08-10;8-10 V5OX-S;8423;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male UNF thread O-ring;45°;JIC;3/4-16;buiten;UN/UNF;7/8-14;buiten;12;1/2;71
8423-10-10;10 V5OX-S;8423;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male UNF thread O-ring;45°;JIC;7/8-14;buiten;UN/UNF;7/8-14;buiten;14, 15,16;5/8;71
8423-10-08;10-8 V5OX-S;8423;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male UNF thread O-ring;45°;JIC;7/8-14;buiten;UN/UNF;3/4-16;buiten;14, 15,16;5/8;71
8423-12-12;12 V5OX-S;8423;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male UNF thread O-ring;45°;JIC;1 1/16-12;buiten;UN/UNF;1 1/16-12;buiten;18, 20;3/4;71
8423-12-10;12-10 V5OX-S;8423;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male UNF thread O-ring;45°;JIC;1 1/16-12;buiten;UN/UNF;7/8-14;buiten;18, 20;3/4;71
8423-14-14;14 V5OX-S;8423;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male UNF thread O-ring;45°;JIC;1 3/16-12;buiten;UN/UNF;1 3/16-12;buiten;22;7/8;71
8423-16-16;16 V5OX-S;8423;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male UNF thread O-ring;45°;JIC;1 5/16-12;buiten;UN/UNF;1 5/16-12;buiten;25;1;71
8423-12-16;16-12 V5OX-S;8423;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male UNF thread O-ring;45°;JIC;1 1/16-12;buiten;UN/UNF;1 5/16-12;buiten;25;1;71
8423-20-20;20 V5OX-S;8423;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male UNF thread O-ring;45°;JIC;1 5/8-12;buiten;UN/UNF;1 5/8-12;buiten;28, 30, 32;1 1/4;71
8423-24-24;24 V5OX-S;8423;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male UNF thread O-ring;45°;JIC;1 7/8-12;buiten;UN/UNF;1 7/8-12;buiten;35, 38;1 1/2;71
2424-04-02;4V4OMXS;2424;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male BSPP thread O-ring + retaining ring;45°;JIC;7/16-20;buiten;BSPP;1/8-28;buiten;6;1/4;72
2424-04-04;4-4V4OMXS;2424;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male BSPP thread O-ring + retaining ring;45°;JIC;7/16-20;buiten;BSPP;1/4-19;buiten;6;1/4;72
2424-05-02;5V4OMXS;2424;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male BSPP thread O-ring + retaining ring;45°;JIC;1/2-20;buiten;BSPP;1/8-28;buiten;8;5/16;72
2424-05-04;5-4V4OMXS;2424;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male BSPP thread O-ring + retaining ring;45°;JIC;1/2-20;buiten;BSPP;1/4-19;buiten;8;5/16;72
2424-06-04;6V4OMXS;2424;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male BSPP thread O-ring + retaining ring;45°;JIC;9/16-18;buiten;BSPP;1/4-19;buiten;10;3/8;72
2424-06-06;6-6V4OMXS;2424;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male BSPP thread O-ring + retaining ring;45°;JIC;9/16-18;buiten;BSPP;3/8-19;buiten;10;3/8;72
2424-06-08;6-8V4OMXS;2424;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male BSPP thread O-ring + retaining ring;45°;JIC;9/16-18;buiten;BSPP;1/2-14;buiten;10;3/8;72
2424-08-06;8V4OMXS;2424;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male BSPP thread O-ring + retaining ring;45°;JIC;3/4-16;buiten;BSPP;3/8-19;buiten;12;1/2;72
2424-08-08;8-8V4OMXS;2424;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male BSPP thread O-ring + retaining ring;45°;JIC;3/4-16;buiten;BSPP;1/2-14;buiten;12;1/2;72
2424-10-08;10V4OMXS;2424;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male BSPP thread O-ring + retaining ring;45°;JIC;7/8-14;buiten;BSPP;1/2-14;buiten;14, 15,16;5/8;72
2424-10-12;10-12V4OMXS;2424;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male BSPP thread O-ring + retaining ring;45°;JIC;7/8-14;buiten;BSPP;3/4-14;buiten;14, 15,16;5/8;72
2424-12-12;12V4OMXS;2424;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male BSPP thread O-ring + retaining ring;45°;JIC;1 1/16-12;buiten;BSPP;3/4-14;buiten;18, 20;3/4;72
2424-16-16;16V4OMXS;2424;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male BSPP thread O-ring + retaining ring;45°;JIC;1 5/16-12;buiten;BSPP;1-11;buiten;25;1;72
2424-20-20;20V4OMXS;2424;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male BSPP thread O-ring + retaining ring;45°;JIC;1 5/8-12;buiten;BSPP;1 1/4-11;buiten;28, 30, 32;1 1/4;72
2424-24-24;24V4OMXS;2424;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male BSPP thread O-ring + retaining ring;45°;JIC;1 7/8-12;buiten;BSPP;1 1/2-11;buiten;35, 38;1 1/2;72
2425-02-04;4 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;1/8-27;buiten;JIC;7/16-20;buiten;6;1/4;73
2425-04-04;4-4 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;1/4-18;buiten;JIC;7/16-20;buiten;6;1/4;73
2425-06-06;4-6 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;3/8-18;buiten;JIC;9/16-18;buiten;6;1/4;73
2425-02-05;5 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;1/8-27;buiten;JIC;1/2-20;buiten;8;5/16;73
2425-04-05;5-4 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;1/4-18;buiten;JIC;1/2-20;buiten;8;5/16;73
2425-04-06;6 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;1/4-18;buiten;JIC;9/16-18;buiten;10;3/8;73
2425-02-06;6-2 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;1/8-27;buiten;JIC;9/16-18;buiten;10;3/8;73
2425-06-06;6-6 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;3/8-18;buiten;JIC;9/16-18;buiten;10;3/8;73
2425-08-06;6-8 VTXS;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;1/2-14;buiten;JIC;9/16-18;buiten;10;3/8;73
2425-04-08;8-4 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;1/4-18;buiten;JIC;3/4-16;buiten;12;1/2;73
2425-06-08;8 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;3/8-18;buiten;JIC;3/4-16;buiten;12;1/2;73
2425-08-08;8-8 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;1/2-14;buiten;JIC;3/4-16;buiten;12;1/2;73
2425-12-08;8-12 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;3/4-14;buiten;JIC;3/4-16;buiten;12;1/2;73
2425-08-10;10 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;1/2-14;buiten;JIC;7/8-14;buiten;14, 15,16;5/8;73
2425-06-10;10-6 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;3/8-18;buiten;JIC;7/8-14;buiten;14, 15,16;5/8;73
2425-12-10;10-12 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;3/4-14;buiten;JIC;7/8-14;buiten;14, 15,16;5/8;73
2425-12-12;12 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;3/4-14;buiten;JIC;1 1/16-12;buiten;18, 20;3/4;73
2425-08-12;12-8 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;1/2-14;buiten;JIC;1 1/16-12;buiten;18, 20;3/4;73
2425-16-12;12-16 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;1-11.5;buiten;JIC;1 1/16-12;buiten;18, 20;3/4;73
2425-16-16;16 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;1-11.5;buiten;JIC;1 5/16-12;buiten;25;1;73
2425-12-16;16-12 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;3/4-14;buiten;JIC;1 5/16-12;buiten;25;1;73
2425-20-20;20 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;1 1/4-11.5;buiten;JIC;1 5/8-12;buiten;28, 30, 32;1 1/4;73
2425-24-24;24 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;1 1/2-11.5;buiten;JIC;1 7/8-12;buiten;35, 38;1 1/2;73
2425-32-32;32 VTX-S;2425;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male NPTF thread;45°;NPT/NPTF;2-11.5;buiten;JIC;2 1/2-12;buiten;;2;73
2426-04-10;4M10V8OMXS;2426;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male Metric thread – O-ring + retaining ring;45°;JIC;7/16-20;buiten;Metric;M 10×1.0;buiten;6;1/4;74
2426-04-12;4M12V8OMXS;2426;Male stud elbow 45°;Triple-Lok® 37° Flare end / Male Metric thread – O-ring + retaining ring;45°;JIC;7/16-20;buiten;Metric;M 12×1.5;buiten;6;1/4;74
